"Ssite","SID","SSID","Rep","Trtmt","TrtmtCode","Pres_Abs","Size1","Size2","SizeFlw","SizeH","BranchesH","LTFrt","WetWtAll","DryWtAll","WetWtFrt","DryWtFrt","DateH","WCAll","WCFrt","FlwH","Herbivory","DateFlw","JDateFlw","BranchesFlw","DateFrt","JDateFrt","DFlw","FlwDuration","LogSizeH","sqrtSizeH","rankSizeH","LogBranchesH","sqrtBranchesH","rankBranchesH","LogLTFrt","sqrtLTFrt","rankLTFrt","LogWetWtAll","sqrtWetWtAll","rankWetWtAll","LogDryWtAll","sqrtDryWtAll","rankDryWtAll","LogWetWtFrt","sqrtWetWtFrt","rankWetWtFrt","LogDryWtFrt","sqrtDryWtFrt","rankDryWtFrt","LogWCAll","sqrtWCAll","rankWCAll","LogWCFrt","sqrtWCFrt","rankWCFrt","WCAll2","WCFrt2"
"LH","50","LH50","2","1","B","2",10.7,28.8,22.7,30.6,2,13,4.65,0.57,2.03,0.18,"16-Aug-16",4.08,1.85,0,0,2016-07-30,212,0,2016-08-03,216,46,4,1.4996870826184,5.57673739743947,73.5,0.477121254719662,1.58113883008419,80,1.14612803567824,3.67423461417477,99,0.752048447819439,2.26936114358204,116,0.195899652409234,1.03440804327886,81.5,0.481442628502305,1.59059737205869,130.5,0.0718820073061254,0.824621125123532,78.5,0.705863712283919,2.14009345590327,126.5,0.45484486000851,1.53297097167559,141,87.741935483871,91.1330049261084
"LH","2","LH2","2","2","C","2",15.2,33.5,24.8,34.2,0,9,3.9,0.59,1.51,0.16,"16-Aug-16",3.31,1.35,0,0,2016-07-26,208,0,2016-07-29,211,42,3,1.54654266347813,5.89067059000926,109.5,0,0.707106781186548,25.5,1,3.08220700148449,49.5,0.690196080028514,2.0976176963403,90,0.201397124320451,1.04403065089105,86,0.399673721481038,1.41774468787578,92,0.0644579892269184,0.812403840463596,63.5,0.634477270160732,1.95192212959431,91,0.371067862271736,1.36014705087354,98.5,84.8717948717949,89.4039735099338
"LH","28","LH28","2","2","C","2",16.4,28.6,23.7,31.4,0,6,2.46,0.42,0.85,0.14,"16-Aug-16",2.04,0.71,0,0,2016-07-25,207,0,2016-07-29,211,41,4,1.51054501020661,5.64800849857718,77.5,0,0.707106781186548,25.5,0.845098040014257,2.54950975679639,23.5,0.539076098792777,1.72046505340853,41,0.152288344383056,0.959166304662544,47,0.267171728403014,1.16189500386223,41.5,0.0569048513364726,0.8,54.5,0.482873583608754,1.59373774505092,38,0.232996110392154,1.1,41,82.9268292682927,83.5294117647059
"LH","30","LH30","2","2","C","2",17.6,34.5,20.4,34.7,4,12,3.41,0.62,1.24,0.24,"16-Aug-16",2.79,1,0,0,2016-07-22,204,0,2016-07-27,209,38,5,1.55266821611219,5.93295878967653,118,0.698970004336019,2.12132034355964,133,1.11394335230684,3.53553390593274,87,0.644438589467838,1.97737199332852,73.5,0.209515014542631,1.05830052442584,94,0.350248018334163,1.31909059582729,68,0.0934216851622351,0.860232526704263,110,0.578639209968072,1.81383571472171,69,0.301029995663981,1.22474487139159,66,81.8181818181818,80.6451612903226
"LH","36","LH36","2","2","C","2",14.6,34,25.2,34.5,0,9,3.89,0.48,1.49,0.18,"16-Aug-16",3.41,1.31,0,0,2016-07-26,208,0,2016-07-28,210,42,2,1.55022835305509,5.91607978309962,114.5,0,0.707106781186548,25.5,1,3.08220700148449,49.5,0.68930885912362,2.0952326839757,89,0.170261715394957,0.989949493661167,63,0.396199347095736,1.41067359796659,88.5,0.0718820073061254,0.824621125123532,78.5,0.644438589467838,1.97737199332852,96,0.363611979892144,1.34536240470737,95,87.6606683804627,87.9194630872483
"LH","47","LH47","2","2","C","2",10.5,26.3,20.1,26.4,6,11,4.14,0.57,1.55,0.16,"16-Aug-16",3.57,1.39,0,0,2016-07-30,212,4,2016-08-02,215,46,3,1.43775056282039,5.18652099195598,37,0.845098040014257,2.54950975679639,180.5,1.07918124604762,3.39116499156263,75,0.710963118995276,2.1540659228538,101.5,0.195899652409234,1.03440804327886,81.5,0.406540180433955,1.43178210632764,94.5,0.0644579892269184,0.812403840463596,63.5,0.65991620006985,2.0174241001832,105,0.378397900948138,1.37477270848675,102,86.231884057971,89.6774193548387
"LH","50","LH50","2","2","C","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244,NA,NA,244,NA,NA,244,NA,NA,244,NA,NA,244,NA,NA,244,NA,NA,244,NA,NA,244,NA,NA,244,NA,NA
"LH","2","LH2","2","0","D","2",9.3,24.6,19.5,25.5,0,6,2.67,0.4,1.03,0.12,"16-Aug-16",2.27,0.91,0,0,2016-07-28,210,0,2016-08-01,214,44,4,1.42324587393681,5.09901951359278,30,0,0.707106781186548,25.5,0.845098040014257,2.54950975679639,23.5,0.564666064252089,1.78044938147649,46,0.146128035678238,0.948683298050514,43.5,0.307496037913213,1.2369316876853,53.5,0.0492180226701817,0.787400787401181,43,0.514547752660286,1.66433169770932,47.5,0.281033367247728,1.18743420870379,57.5,85.0187265917603,88.3495145631068
"LH","28","LH28","2","0","D","2",16.6,38.8,25.7,40.7,5,10,3.29,0.58,0.59,0.08,"22-Aug-16",2.71,0.51,0,0,2016-07-26,208,0,2016-07-31,213,42,5,1.62013605497376,6.41872261435249,189,0.778151250383644,2.34520787991171,158,1.04139268515823,3.24037034920393,63,0.632457292184724,1.94679223339318,67.5,0.198657086954423,1.03923048454133,84,0.201397124320451,1.04403065089105,28.5,0.0334237554869497,0.761577310586391,30.5,0.569373909615046,1.79164728671689,68,0.178976947293169,1.00498756211209,29,82.370820668693,86.4406779661017
"LH","30","LH30","2","0","D","2",9.4,26.6,19.2,30.1,0,8,1.82,0.3,0.71,0.1,"22-Aug-16",1.52,0.61,0,0,2016-07-28,210,0,2016-08-01,214,44,4,1.49276038902684,5.53172667437573,67.5,0,0.707106781186548,25.5,0.954242509439325,2.91547594742265,38.5,0.450249108319361,1.52315462117278,18,0.113943352306837,0.894427190999916,23.5,0.232996110392154,1.1,34,0.0413926851582251,0.774596669241483,36.5,0.401400540781544,1.42126704035519,18,0.20682587603185,1.05356537528527,35,83.5164835164835,85.9154929577465
"LH","36","LH36","2","0","D","2",13,31.1,24.3,32.6,7,7,4.8,0.9,1.09,0.17,"16-Aug-16",3.9,0.92,0,0,2016-07-25,207,0,2016-07-29,211,41,4,1.52633927738984,5.75325994545701,93.5,0.903089986991944,2.73861278752583,198.5,0.903089986991944,2.73861278752583,32,0.763427993562937,2.30217288664427,126,0.278753600952829,1.18321595661992,159,0.320146286111054,1.26095202129185,60,0.0681858617461616,0.818535277187245,70,0.690196080028514,2.0976176963403,120,0.28330122870355,1.1916375287813,60.5,81.25,84.4036697247706
"LH","47","LH47","2","0","D","2",3.2,12.2,13.8,15.8,0,5,1.2,0.1,0.59,0.03,"26-Aug-16",1.1,0.56,0,0,2016-08-12,225,0,2016-08-16,229,59,4,1.22530928172586,4.03732584763727,8,0,0.707106781186548,25.5,0.778151250383644,2.34520787991171,16,0.342422680822206,1.30384048104053,11,0.0413926851582251,0.774596669241483,6,0.201397124320451,1.04403065089105,28.5,0.0128372247051722,0.728010988928052,18.5,0.322219294733919,1.26491106406735,11,0.193124598354462,1.0295630140987,32,91.6666666666667,94.9152542372882
"LH","50","LH50","2","0","D","1",0,7.5,NA,16.6,0,0,1.3,0.14,0,0,"26-Aug-16",1.16,0,0,0,NA,NA,NA,NA,NA,NA,NA,1.24551266781415,4.13521462562707,9,0,0.707106781186548,25.5,0,0.707106781186548,5.5,0.361727836017593,1.34164078649987,12,0.0569048513364726,0.8,9,0,0.707106781186548,5.5,0,0.707106781186548,5.5,0.334453751150931,1.28840987267251,13,0,0.707106781186548,5.5,89.2307692307692,NA
"AR","3","AR3","3","0.5","A","2",21.9,32.8,26.6,32.7,3,10,4.29,0.76,1.38,0.21,"23-Aug-16",3.53,1.17,0,0,2016-07-28,210,3,2016-07-31,213,37,3,1.52762990087134,5.76194411635517,95,0.602059991327962,1.87082869338697,105,1.04139268515823,3.24037034920393,63,0.723455672035186,2.18860686282393,106,0.24551266781415,1.12249721603218,125.5,0.376576957056512,1.37113092008021,82.5,0.0827853703164501,0.842614977317636,94.5,0.656098202012832,2.00748598998847,104,0.33645973384853,1.29228479833201,80,82.2843822843823,84.7826086956522
"AR","4","AR4","3","0.5","A","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245,NA,NA,245,NA,NA,245,NA,NA,245,NA,NA,245,NA,NA,245,NA,NA,245,NA,NA,245,NA,NA,245,NA,NA
"AR","8","AR8","3","0.5","A","2",20.3,38.4,24.7,38,3,15,5.56,0.87,2.38,0.35,"23-Aug-16",4.69,2.03,0,0,2016-07-29,211,1,2016-08-02,215,38,4,1.5910646070265,6.20483682299543,168.5,0.602059991327962,1.87082869338697,105,1.20411998265592,3.93700393700591,126.5,0.81690383937566,2.46170672501823,154.5,0.271841606536499,1.17046999107196,151,0.528916700277655,1.69705627484771,161,0.130333768495006,0.921954445729289,156.5,0.755112266395071,2.2781571499789,154,0.481442628502305,1.59059737205869,160,84.3525179856115,85.2941176470588
"AR","9","AR9","3","0.5","A","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246,NA,NA,246,NA,NA,246,NA,NA,246,NA,NA,246,NA,NA,246,NA,NA,246,NA,NA,246,NA,NA,246,NA,NA
"AR","21","AR21","3","0.5","A","2",19.5,38.8,32.6,39.9,5,25,9.04,1.12,4.27,0.41,"23-Aug-16",7.92,3.86,0,0,2016-08-04,217,0,2016-08-08,221,44,4,1.61172330800734,6.35609943282828,180,0.778151250383644,2.34520787991171,158,1.41497334797082,5.04975246918104,198,1.001733712809,3.0886890422961,224,0.326335860928751,1.27279220613579,193,0.721810615212547,2.18403296678416,227,0.14921911265538,0.953939201416946,180.5,0.950364854376123,2.90172362570938,226,0.686636269262293,2.08806130178211,228,87.6106194690265,90.3981264637003
"AR","52","AR52","3","0.5","A","2",14,30.2,29.1,38.8,5,15,3.79,0.5,0.51,0.06,"30-Aug-16",3.29,0.45,0,0,2016-08-15,228,0,2016-08-19,232,55,4,1.59988307207369,6.26897120746299,172,0.778151250383644,2.34520787991171,158,1.20411998265592,3.93700393700591,126.5,0.680335513414563,2.0712315177208,87,0.176091259055681,1,66,0.178976947293169,1.00498756211209,25,0.0253058652647703,0.748331477354788,23,0.632457292184724,1.94679223339318,90,0.161368002234975,0.974679434480896,25.5,86.8073878627968,88.2352941176471
"AR","3","AR3","3","1","B","2",17,36.8,27,37.2,4,16,4.8,0.83,1.93,0.33,"26-Aug-16",3.97,1.6,0,0,2016-07-29,211,3,2016-08-02,215,38,4,1.58206336291171,6.1400325732035,156,0.698970004336019,2.12132034355964,133,1.23044892137827,4.06201920231798,138,0.763427993562937,2.30217288664427,126,0.262451089730429,1.15325625946708,141,0.466867620354109,1.55884572681199,122,0.123851640967086,0.91104335791443,149,0.696356388733332,2.1142374511866,122,0.414973347970818,1.44913767461894,118.5,82.7083333333333,82.9015544041451
"AR","4","AR4","3","1","B","2",19.6,31.6,34.1,32.2,2,14,5.93,0.87,2.52,0.37,"26-Aug-16",5.06,2.15,0,0,2016-07-31,213,0,2016-08-04,217,40,4,1.52113808370404,5.71839138219832,87.5,0.477121254719662,1.58113883008419,80,1.17609125905568,3.80788655293195,112.5,0.840733234611807,2.53574446662119,165,0.271841606536499,1.17046999107196,151,0.546542663478131,1.73781471969828,169,0.136720567156407,0.932737905308881,165.5,0.782472624166286,2.35796522451032,169,0.4983105537896,1.62788205960997,167,85.3288364249578,85.3174603174603
"AR","8","AR8","3","1","B","2",22.2,40.8,32.3,42.3,3,15,6.03,0.87,2.58,0.35,"26-Aug-16",5.16,2.23,0,0,2016-08-01,214,0,2016-08-04,217,41,3,1.63648789635337,6.54217089351845,203,0.602059991327962,1.87082869338697,105,1.20411998265592,3.93700393700591,126.5,0.846955325019824,2.55538646783613,168,0.271841606536499,1.17046999107196,151,0.553883026643874,1.75499287747842,174,0.130333768495006,0.921954445729289,156.5,0.789580712164425,2.37907545067406,170.5,0.509202522331103,1.65227116418583,174,85.5721393034826,86.4341085271318
"AR","9","AR9","3","1","B","2",19.9,34.4,24,35.1,7,12,4.59,0.81,1.25,0.22,"26-Aug-16",3.78,1.03,0,0,2016-07-31,213,2,2016-08-03,216,40,3,1.55750720190566,5.96657355607052,123,0.903089986991944,2.73861278752583,198.5,1.11394335230684,3.53553390593274,87,0.747411807886423,2.2561028345357,114,0.257678574869184,1.14455231422596,138,0.352182518111362,1.3228756555323,69.5,0.0863598306747482,0.848528137423857,99.5,0.679427896612119,2.06881608655772,116,0.307496037913213,1.2369316876853,69.5,82.3529411764706,82.4
"AR","21","AR21","3","1","B","2",23,52.3,31.6,52.3,12,31,10.79,1.41,4.69,0.48,"26-Aug-16",9.38,4.21,0,0,2016-08-05,218,0,2016-08-08,221,45,3,1.72672720902657,7.26636084983398,230,1.11394335230684,3.53553390593274,228.5,1.50514997831991,5.61248608016091,219,1.07151380509509,3.36005952328229,230,0.382017042574868,1.38202749610853,223,0.755112266395071,2.2781571499789,230,0.170261715394957,0.989949493661167,205.5,1.01619735351244,3.14324672910034,230,0.716837723299524,2.17025344142107,230,86.9323447636701,89.7654584221748
"AR","52","AR52","3","1","B","2",12.9,36.6,31.6,41.4,3,21,4.34,0.61,1.26,0.13,"26-Aug-16",3.73,1.13,0,0,2016-08-08,221,0,2016-08-09,222,48,1,1.62736585659273,6.4730209330729,196.5,0.602059991327962,1.87082869338697,105,1.34242268082221,4.63680924774785,178,0.727541257028556,2.2,109,0.20682587603185,1.05356537528527,92,0.354108439147401,1.32664991614216,71,0.0530784434834197,0.793725393319377,49,0.674861140737812,2.05669638012031,109.5,0.328379603438738,1.27671453348037,76.5,85.9447004608295,89.6825396825397
"AR","3","AR3","3","2","C","2",23,31.2,28.2,32.1,4,20,7.5,1.09,3.39,0.4,"23-Aug-16",6.41,2.99,0,0,2016-08-03,216,0,2016-08-08,221,43,5,1.51982799377572,5.70964096944808,85,0.698970004336019,2.12132034355964,133,1.32221929473392,4.52769256906871,169,0.929418925714293,2.82842712474619,205,0.320146286111054,1.26095202129185,186.5,0.642464520242121,1.9723082923316,206,0.146128035678238,0.948683298050514,177,0.869818207979328,2.62868788561898,206,0.600972895686748,1.86815416922694,211,85.4666666666667,88.2005899705015
"AR","4","AR4","3","2","C","2",20,33.7,25.9,35.2,2,22,8.07,1.09,3.71,0.41,"23-Aug-16",6.98,3.3,0,0,2016-08-01,214,0,2016-08-04,217,41,3,1.55870857053317,5.97494769851586,124,0.477121254719662,1.58113883008419,80,1.36172783601759,4.74341649025257,186,0.957607287060095,2.92745623366089,213,0.320146286111054,1.26095202129185,186.5,0.673020907128896,2.05182845286832,217,0.14921911265538,0.953939201416946,180.5,0.902002891350729,2.73495886623547,216,0.633468455579587,1.94935886896179,219,86.4931846344486,88.9487870619946
"AR","8","AR8","3","2","C","2",21.8,35.9,24.4,36.7,1,11,5.35,0.84,2.2,0.32,"23-Aug-16",4.51,1.88,0,0,2016-07-29,211,0,2016-08-02,215,38,4,1.57634135020579,6.09918027279076,147.5,0.301029995663981,1.22474487139159,60.5,1.07918124604762,3.39116499156263,75,0.802773725291976,2.41867732448956,147,0.264817823009536,1.15758369027902,144.5,0.505149978319906,1.6431676725155,145,0.12057393120585,0.905538513813742,147,0.741151598851785,2.23830292855994,146,0.459392487759231,1.54272486205415,147,84.2990654205608,85.4545454545454
"AR","9","AR9","3","2","C","2",19.5,37.8,23,37,1,15,4.64,0.89,1.73,0.38,"23-Aug-16",3.75,1.35,0,0,2016-07-27,209,0,2016-07-30,212,36,3,1.57978359661681,6.12372435695795,151.5,0.301029995663981,1.22474487139159,60.5,1.20411998265592,3.93700393700591,126.5,0.751279103983342,2.26715680975093,115,0.276461804173244,1.17898261225516,157,0.436162647040756,1.49331845230681,110,0.139879086401236,0.938083151964686,169.5,0.676693609624867,2.06155281280883,112,0.371067862271736,1.36014705087354,98.5,80.8189655172414,78.0346820809249
"AR","21","AR21","3","2","C","2",18.1,39.6,31.6,42.3,6,22,8.65,1.18,3.81,0.42,"23-Aug-16",7.47,3.39,0,0,2016-08-05,218,7,2016-08-08,221,45,3,1.63648789635337,6.54217089351845,203,0.845098040014257,2.54950975679639,180.5,1.36172783601759,4.74341649025257,186,0.984527313343793,3.02489669245083,222,0.338456493604605,1.29614813968157,202,0.682145076373832,2.07605394920267,220,0.152288344383056,0.959166304662544,183,0.927883410330707,2.82311884269862,222,0.642464520242121,1.9723082923316,221,86.3583815028902,88.9763779527559
"AR","52","AR52","3","2","C","2",19.4,26.6,26.3,33,4,6,2.41,0.36,0.45,0.07,"15-Sep-16",2.05,0.38,0,0,2016-08-15,228,0,NA,NA,55,NA,1.53147891704226,5.78791845139511,97.5,0.698970004336019,2.12132034355964,133,0.845098040014257,2.54950975679639,23.5,0.532754378992498,1.7058722109232,38,0.133538908370217,0.92736184954957,37,0.161368002234975,0.974679434480896,21,0.0293837776852097,0.754983443527075,27,0.484299839346786,1.59687194226713,40,0.139879086401236,0.938083151964686,22,85.0622406639004,84.4444444444444
"AR","3","AR3","3","0","D","2",25.5,41.1,28.3,41.6,6,16,6.83,1.03,2.73,0.37,"23-Aug-16",5.8,2.36,0,0,2016-07-28,210,4,2016-07-31,213,37,3,1.62940959910272,6.48845127900333,198.5,0.845098040014257,2.54950975679639,180.5,1.23044892137827,4.06201920231798,138,0.893761762057943,2.70739727413618,189.5,0.307496037913213,1.2369316876853,175,0.571708831808688,1.79722007556114,177,0.136720567156407,0.932737905308881,165.5,0.832508912706236,2.50998007960223,191.5,0.526339277389844,1.69115345252878,181,84.9194729136164,86.4468864468864
"AR","4","AR4","3","0","D","2",14.8,25.7,19.6,25.9,1,14,5.45,0.65,2.24,0.26,"23-Aug-16",4.8,1.98,0,0,2016-07-30,212,2,2016-08-03,216,39,4,1.42975228000241,5.13809303146605,33,0.301029995663981,1.22474487139159,60.5,1.17609125905568,3.80788655293195,112.5,0.809559714635268,2.43926218353009,150,0.217483944213906,1.07238052947636,103,0.510545010206612,1.65529453572468,148.5,0.100370545117563,0.871779788708135,121,0.763427993562937,2.30217288664427,156,0.474216264076255,1.57480157480236,155,88.0733944954128,88.3928571428571
"AR","8","AR8","3","0","D","2",16,29.3,25.5,31.8,1,14,5.56,0.68,2.13,0.18,"23-Aug-16",4.88,1.95,0,0,2016-08-09,222,2,2016-08-12,225,49,3,1.51587384371168,5.68330889535313,81,0.301029995663981,1.22474487139159,60.5,1.17609125905568,3.80788655293195,112.5,0.81690383937566,2.46170672501823,154.5,0.225309281725863,1.08627804912002,108.5,0.495544337546448,1.62172747402269,138.5,0.0718820073061254,0.824621125123532,78.5,0.769377326076139,2.31948270094864,161,0.469822015978163,1.56524758424985,153.5,87.7697841726619,91.5492957746479
"AR","9","AR9","3","0","D","2",24.8,37.9,25.5,38,4,18,4.89,0.93,2.29,0.46,"23-Aug-16",3.96,1.83,0,0,2016-07-26,208,1,2016-07-29,211,35,3,1.5910646070265,6.20483682299543,168.5,0.698970004336019,2.12132034355964,133,1.27875360095283,4.30116263352131,155,0.770115294787102,2.32163735324878,130,0.285557309007774,1.19582607431014,162.5,0.517195897949974,1.67032930884901,153,0.164352855784437,0.979795897113271,200,0.695481676490197,2.11187120819429,121,0.45178643552429,1.52643375224737,138.5,80.9815950920245,79.9126637554585
"AR","21","AR21","3","0","D","2",17.7,35,25.9,35.6,0,10,4.86,0.69,2.11,0.24,"23-Aug-16",4.17,1.87,0,0,2016-08-01,214,0,2016-08-05,218,41,4,1.56348108539441,6.00832755431992,128,0,0.707106781186548,25.5,1.04139268515823,3.24037034920393,63,0.767897616018091,2.31516738055805,128,0.227886704613674,1.09087121146357,111,0.492760389026837,1.61554944214035,136.5,0.0934216851622351,0.860232526704263,110,0.713490543093943,2.16101827849743,133,0.457881896733992,1.53948043183407,145,85.8024691358025,88.6255924170616
"AR","52","AR52","3","0","D","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,247,NA,NA,247,NA,NA,247,NA,NA,247,NA,NA,247,NA,NA,247,NA,NA,247,NA,NA,247,NA,NA,247,NA,NA
"KNB","1","KNB1","3","0.5","A","2",27.6,37.3,31,44,6,17,4.71,0.72,1.64,0.17,"30-Aug-16",3.99,1.47,0,0,2016-08-12,225,5,2016-08-15,228,52,3,1.65321251377534,6.67083203206317,215.5,0.845098040014257,2.54950975679639,180.5,1.25527250510331,4.18330013267038,146,0.756636108245848,2.28254244210267,119,0.235528446907549,1.10453610171873,118.5,0.421603926869831,1.46287388383278,103,0.0681858617461616,0.818535277187245,70,0.69810054562339,2.11896201004171,123,0.392696953259666,1.40356688476182,108,84.7133757961784,89.6341463414634
"KNB","6","KNB6","3","0.5","A","2",24.2,41,27.5,42.7,8,22,6.82,1.13,2.32,0.4,"23-Aug-16",5.69,1.92,0,0,2016-07-28,210,4,2016-07-31,213,37,3,1.64048143697042,6.57267069006199,206,0.954242509439325,2.91547594742265,211,1.36172783601759,4.74341649025257,186,0.893206753059848,2.70554985169374,188,0.328379603438738,1.27671453348037,195,0.521138083704036,1.67928556237467,156,0.146128035678238,0.948683298050514,177,0.825426117767823,2.48797106092495,186,0.465382851448418,1.5556349186104,150.5,83.4310850439883,82.7586206896552
"KNB","14","KNB14","3","0.5","A","1",NA,7.3,NA,17.5,0,0,1.06,0.09,0,0,"30-Aug-16",0.97,0,0,0,NA,NA,NA,NA,NA,NA,NA,1.26717172840301,4.24264068711928,10,0,0.707106781186548,25.5,0,0.707106781186548,5.5,0.313867220369153,1.24899959967968,5,0.0374264979406237,0.768114574786861,5,0,0.707106781186548,5.5,0,0.707106781186548,5.5,0.294466226161593,1.21243556529821,6,0,0.707106781186548,5.5,91.5094339622641,NA
"KNB","17","KNB17","3","0.5","A","2",24,41.1,25.3,41.7,11,35,7.34,1.21,3.27,0.53,"23-Aug-16",6.13,2.74,0,0,2016-07-27,209,6,2016-07-30,212,36,3,1.63042787502502,6.49615270756469,200,1.07918124604762,3.39116499156263,225.5,1.55630250076729,5.95818764390649,224,0.921166050637739,2.8,201.5,0.344392273685111,1.3076696830622,206,0.630427875025024,1.94164878389476,203,0.184691430817599,1.01488915650922,216.5,0.853089529851866,2.57487863791675,199.5,0.57287160220048,1.8,204,83.5149863760218,83.7920489296636
"KNB","30","KNB30","3","0.5","A","2",13.3,34.1,28,37.6,7,15,5.7,0.76,2.46,0.28,"30-Aug-16",4.94,2.18,0,0,2016-08-08,221,4,2016-08-12,225,48,4,1.58658730467175,6.17251974480439,164.5,0.903089986991944,2.73861278752583,198.5,1.20411998265592,3.93700393700591,126.5,0.826074802700826,2.48997991959775,159,0.24551266781415,1.12249721603218,125.5,0.539076098792777,1.72046505340853,164.5,0.107209969647868,0.883176086632785,128,0.773786444981194,2.33238075793812,164,0.502427119984433,1.63707055437449,169.5,86.6666666666667,88.6178861788618
"KNB","50","KNB50","3","0.5","A","2",18,36.3,24.9,40.8,6,36,7.25,1,2.83,0.3,"23-Aug-16",6.25,2.53,0,0,2016-07-30,212,3,2016-08-05,218,39,6,1.62117628177504,6.42650760522385,191.5,0.845098040014257,2.54950975679639,180.5,1.56820172406699,6.04152298679729,226,0.916453948549925,2.78388218141501,199.5,0.301029995663981,1.22474487139159,171,0.583198773968623,1.82482875908947,184.5,0.113943352306837,0.894427190999916,136.5,0.860338006570994,2.59807621135332,203,0.547774705387823,1.74068951855292,191,86.2068965517241,89.3992932862191
"KNB","1","KNB1","3","1","B","2",23.4,36.8,26.4,37,9,21,5.27,0.93,2.28,0.44,"26-Aug-16",4.34,1.84,0,0,2016-07-26,208,4,2016-07-30,212,35,4,1.57978359661681,6.12372435695795,151.5,1,3.08220700148449,217.5,1.34242268082221,4.63680924774785,178,0.797267540830716,2.40208242989286,142.5,0.285557309007774,1.19582607431014,162.5,0.515873843711679,1.66733320005331,151,0.15836249209525,0.969535971483266,192,0.727541257028556,2.2,140,0.453318340047038,1.52970585407784,140,82.3529411764706,80.7017543859649
"KNB","6","KNB6","3","1","B","2",18,27.7,19.1,28,4,11,3.69,0.63,1.56,0.24,"26-Aug-16",3.06,1.32,0,0,2016-07-28,210,0,2016-08-01,214,37,4,1.46239799789896,5.33853912601566,44,0.698970004336019,2.12132034355964,133,1.07918124604762,3.39116499156263,75,0.671172842715083,2.04694894904587,83,0.212187604403958,1.06301458127346,97.5,0.40823996531185,1.43527000944073,96,0.0934216851622351,0.860232526704263,110,0.608526033577194,1.88679622641132,82,0.3654879848909,1.3490737563232,96,82.9268292682927,84.6153846153846
"KNB","14","KNB14","3","1","B","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248,NA,NA,248,NA,NA,248,NA,NA,248,NA,NA,248,NA,NA,248,NA,NA,248,NA,NA,248,NA,NA,248,NA,NA
"KNB","17","KNB17","3","1","B","2",26.2,39.3,26.4,37.6,9,31,6.74,1.29,3.42,0.7,"26-Aug-16",5.45,2.72,0,0,2016-07-26,208,7,2016-07-29,211,35,3,1.58658730467175,6.17251974480439,164.5,1,3.08220700148449,217.5,1.50514997831991,5.61248608016091,219,0.888740960682893,2.69072480941474,186,0.359835482339888,1.33790881602597,213.5,0.645422269349092,1.97989898732233,209,0.230448921378274,1.09544511501033,229,0.809559714635268,2.43926218353009,178,0.570542939881898,1.79443584449264,202.5,80.8605341246291,79.5321637426901
"KNB","30","KNB30","3","1","B","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249,NA,NA,249,NA,NA,249,NA,NA,249,NA,NA,249,NA,NA,249,NA,NA,249,NA,NA,249,NA,NA,249,NA,NA
"KNB","50","KNB50","3","1","B","2",12.2,30.1,25.3,36.1,4,26,6.89,0.94,2.55,0.25,"26-Aug-16",5.95,2.3,0,0,2016-08-12,225,4,2016-08-16,229,52,4,1.56937390961505,6.04979338490167,138,0.698970004336019,2.12132034355964,133,1.43136376415899,5.1478150704935,201.5,0.89707700320942,2.71845544381364,192,0.287801729930226,1.2,164.5,0.550228353055094,1.7464249196573,171.5,0.0969100130080564,0.866025403784439,116,0.841984804590114,2.53968501984006,194,0.518513939877887,1.67332005306815,178,86.3570391872279,90.1960784313726
"KNB","1","KNB1","3","2","C","2",29.7,45.9,32,49.4,6,20,6.55,1.11,3.14,0.52,"30-Aug-16",5.44,2.62,0,0,2016-07-29,211,6,2016-08-01,214,38,3,1.70243053644553,7.06399320497974,225,0.845098040014257,2.54950975679639,180.5,1.32221929473392,4.52769256906871,169,0.877946951629188,2.65518360947035,181.5,0.324282455297693,1.26885775404495,190.5,0.617000341120899,1.90787840283389,200,0.181843587944773,1.00995049383621,214,0.808885867359812,2.43721152139079,177,0.558708570533166,1.76635217326557,196.5,83.0534351145038,83.4394904458599
"KNB","6","KNB6","3","2","C","2",19,39.1,24.7,40.1,5,18,4.78,0.7,1.7,0.23,"23-Aug-16",4.08,1.47,0,0,2016-07-30,212,0,2016-08-03,216,39,4,1.61384182187607,6.3718129288296,182,0.778151250383644,2.34520787991171,158,1.27875360095283,4.30116263352131,155,0.761927838420529,2.29782505861521,124,0.230448921378274,1.09544511501033,114,0.431363764158987,1.48323969741913,104.5,0.0899051114393979,0.854400374531753,104.5,0.705863712283919,2.14009345590327,126.5,0.392696953259666,1.40356688476182,108,85.3556485355649,86.4705882352941
